,Qty,Min,Avg,High
Have,5317,"$1,260.12","$2,684.49","$632,687.95"
Have,Name,Game,Set,Low,Mid,High
1,Bujingi Boar - [Unlimited],YuGiOh,Shadow Specters,$0.05,$0.25,$0.80
1,Bujingi Boar - [1st Edition],YuGiOh,Shadow Specters,$0.01,$0.25,$2.55
1,Bujingi Centipede - [1st Edition],YuGiOh,Shadow Specters,$0.10,$0.25,$1.31
1,Vampire Grace - [Unlimited],YuGiOh,Shadow Specters,$0.12,$0.25,$1.14
1,Vampire Grace - [1st Edition],YuGiOh,Shadow Specters,$0.14,$0.28,$1.99
1,Pumprincess the Princess of Ghosts - [Unlimited],YuGiOh,Shadow Specters,$0.09,$0.25,$1.00
1,Yellow-Bellied Oni - [Unlimited],YuGiOh,Shadow Specters,$0.05,$0.25,$1.00
1,Rasetsu - [Unlimited],YuGiOh,Shadow Specters,$0.10,$0.25,$2.25
1,Skelesaurus - [Unlimited],YuGiOh,Shadow Specters,$0.05,$0.25,$1.05
1,Knight Day Grepher - [1st Edition],YuGiOh,Shadow Specters,$0.09,$0.25,$1.94
1,Ghostrick Scare - [Unlimited],YuGiOh,Shadow Specters,$0.90,$1.25,$3.98
1,Numbers Overlay Boost - [Unlimited],YuGiOh,Shadow Specters,$0.08,$0.25,$1.70
1,Numbers Overlay Boost - [1st Edition],YuGiOh,Shadow Specters,$0.09,$0.25,$5.21
1,Number 64: Ronin Raccoon Sandayu - [Unlimited],YuGiOh,Shadow Specters,$1.49,$2.50,$6.13
1,Sacred Serpent's Wake - [Unlimited],YuGiOh,Shadow Specters,$0.02,$0.25,$1.00
1,Vampire Kingdom - [Unlimited],YuGiOh,Shadow Specters,$0.05,$0.49,$1.80
1,Ghostrick Mansion - [1st Edition],YuGiOh,Shadow Specters,$0.55,$0.98,$1.99
1,Giganticastle - [1st Edition],YuGiOh,Shadow Specters,$0.17,$0.30,$1.30
1,Gagagatag - [Unlimited],YuGiOh,Shadow Specters,$0.08,$0.25,$1.75
1,Ghostrick Alucard (UTR) - [Unlimited],YuGiOh,Shadow Specters,$14.01,$17.76,$33.70
1,Elemental HERO Escuridao - [Unlimited],YuGiOh,Star Pack 2013,$3.05,$4.18,$9.55
1,Articuno - [Holofoil],Pokemon,Pokemon GO,$0.01,$0.26,$100.00
1,Mewtwo V - [Holofoil],Pokemon,Pokemon GO,$0.85,$1.79,$19.99
3,Chansey,Pokemon,Pokemon GO,$0.01,$0.09,$2.00
4,Natu,Pokemon,Pokemon GO,$0.01,$0.07,$2.00
1,Blissey - [Reverse Holofoil],Pokemon,Pokemon GO,$0.07,$0.24,$6.99
1,Xatu,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
2,Eevee,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
1,Snorlax - [Holofoil],Pokemon,Pokemon GO,$0.05,$0.25,$100.00
1,Snorlax - [Reverse Holofoil],Pokemon,Pokemon GO,$0.10,$0.29,$3.00
2,Aipom,Pokemon,Pokemon GO,$0.01,$0.06,$4.99
2,Sylveon - [Holofoil],Pokemon,Pokemon GO,$0.04,$0.25,$100.00
4,Ambipom,Pokemon,Pokemon GO,$0.01,$0.07,$2.00
1,Slaking V - [Holofoil],Pokemon,Pokemon GO,$0.35,$0.99,$10.00
4,Onix,Pokemon,Pokemon GO,$0.01,$0.09,$2.00
3,Bidoof,Pokemon,Pokemon GO,$0.01,$0.10,$4.00
3,Bibarel,Pokemon,Pokemon GO,$0.01,$0.08,$69.00
5,Larvitar,Pokemon,Pokemon GO,$0.01,$0.06,$2.00
2,Pidove,Pokemon,Pokemon GO,$0.01,$0.05,$2.00
3,Tranquill,Pokemon,Pokemon GO,$0.01,$0.07,$2.00
4,Unfezant,Pokemon,Pokemon GO,$0.01,$0.08,$2.00
3,Blanche,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
1,Blanche - [Reverse Holofoil],Pokemon,Pokemon GO,$0.03,$0.20,$1.04
1,Candela,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
2,Solrock,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
1,Solrock - [Reverse Holofoil],Pokemon,Pokemon GO,$0.10,$0.27,$3.00
4,Egg Incubator,Pokemon,Pokemon GO,$0.01,$0.09,$2.00
1,Lure Module,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
1,PokeStop - [Reverse Holofoil],Pokemon,Pokemon GO,$0.24,$0.56,$45.00
2,PokeStop,Pokemon,Pokemon GO,$0.05,$0.25,$2.00
1,Rare Candy,Pokemon,Pokemon GO,$0.01,$0.15,$2.95
2,Spark,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
4,Alolan Rattata,Pokemon,Pokemon GO,$0.01,$0.08,$2.00
3,Alolan Raticate,Pokemon,Pokemon GO,$0.01,$0.10,$3.99
1,Alolan Raticate - [Reverse Holofoil],Pokemon,Pokemon GO,$0.05,$0.25,$2.00
1,Melmetal V (Full Art) - [Holofoil],Pokemon,Pokemon GO,$0.99,$1.99,$15.00
1,Tyranitar - [Holofoil],Pokemon,Pokemon GO,$0.01,$0.25,$9.99
2,Steelix,Pokemon,Pokemon GO,$0.01,$0.10,$2.00
1,Melmetal V - [Holofoil],Pokemon,Pokemon GO,$0.24,$0.99,$5.95
1,Melmetal VMAX - [Holofoil],Pokemon,Pokemon GO,$0.80,$1.75,$24.99
4,Meltan,Pokemon,Pokemon GO,$0.01,$0.08,$2.00
2,Mirage Gate,Pokemon,SWSH11: Lost Origin,$0.03,$0.23,$4.99
2,Oddish,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Paras,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Silcoon,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$1.69
1,Cascoon,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
2,Seedot,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$1.69
1,Nuzleaf,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
1,Roselia,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$2.00
1,Phantump,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
2,Slugma,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
2,Torkoal,Pokemon,SWSH11: Lost Origin,$0.01,$0.07,$2.00
1,Litwick,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$2.00
1,Litleo,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$1.69
2,Poliwag,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
2,Poliwhirl,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$1.69
1,Seel,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
2,Luvdisc,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$1.69
1,Finneon,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
2,Lumineon,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
2,Snover,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
1,Hisuian Basculin,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Cramorant - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.10,$0.50,$2.98
1,Glastrier - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.05,$0.25,$2.00
1,Pikachu,Pokemon,SWSH11: Lost Origin,$0.01,$0.12,$2.00
2,Electrike,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$2.00
1,Tynamo,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$1.69
1,Clefairy,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
1,Clefable,Pokemon,SWSH11: Lost Origin,$0.02,$0.15,$2.00
1,Gastly - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.09,$0.33,$2.00
1,Gastly,Pokemon,SWSH11: Lost Origin,$0.01,$0.09,$999.00
2,Haunter,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$1.69
1,Jynx,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$2.00
1,Mawile,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$999.00
1,Hisuian Zorua,Pokemon,SWSH11: Lost Origin,$0.01,$0.07,$999.00
1,Inkay (077),Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
1,Malamar,Pokemon,SWSH11: Lost Origin,$0.03,$0.12,$999.00
2,Hisuian Growlithe,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Machoke,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
1,Rhyhorn - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.08,$0.24,$1.69
1,Sudowoodo,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$1.69
1,Gliscor - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.01,$0.20,$2.00
3,Hariyama,Pokemon,SWSH11: Lost Origin,$0.01,$0.09,$1.69
1,Hariyama - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.03,$0.15,$2.00
2,Medicham,Pokemon,SWSH11: Lost Origin,$0.01,$0.09,$2.00
2,Gastrodon,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
1,Mienfoo,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$1.69
1,Mienshao,Pokemon,SWSH11: Lost Origin,$0.01,$0.09,$1.69
1,Landorus,Pokemon,SWSH11: Lost Origin,$0.01,$0.15,$2.00
2,Binacle,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
1,Barbaracle - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.05,$0.21,$2.00
1,Barbaracle - [Holofoil],Pokemon,SWSH11: Lost Origin,$0.07,$0.24,$2.00
1,Rockruff,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
2,Falinks,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Stonjourner,Pokemon,SWSH11: Lost Origin,$0.01,$0.13,$2.00
2,Spinarak,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Murkrow,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Inkay (121),Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
2,Hoopa,Pokemon,SWSH11: Lost Origin,$0.03,$0.14,$2.00
1,Radiant Hisuian Sneasler - [Holofoil],Pokemon,SWSH11: Lost Origin,$0.09,$0.52,$50.00
3,Bronzor,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
1,Magearna,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$999.00
1,Galarian Perrserker V - [Holofoil],Pokemon,SWSH11: Lost Origin,$0.25,$0.99,$4.99
1,Giratina V - [Holofoil],Pokemon,SWSH11: Lost Origin,$0.75,$1.97,$16.77
3,Goomy,Pokemon,SWSH11: Lost Origin,$0.01,$0.05,$999.00
1,Lickitung,Pokemon,SWSH11: Lost Origin,$0.01,$0.06,$999.00
1,Porygon2,Pokemon,SWSH11: Lost Origin,$0.01,$0.08,$999.00
1,Ambipom,Pokemon,SWSH11: Lost Origin,$0.01,$0.07,$999.00
3,Arc Phone,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$999.00
1,Colress's Experiment - [Reverse Holofoil],Pokemon,SWSH11: Lost Origin,$0.15,$0.50,$9.95
1,Fantina,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$2.95
1,Tool Box,Pokemon,SWSH11: Lost Origin,$0.01,$0.10,$1.69
1,Gift Energy,Pokemon,SWSH11: Lost Origin,$0.03,$0.20,$1.95
1,Rowlet - 2/15 - [Holofoil],Pokemon,McDonald's Promos 2022,$0.05,$0.99,$19.99
2,Flaaffy - 9/15,Pokemon,McDonald's Promos 2022,$0.03,$0.20,$2.45
2,Chinchou - 8/15,Pokemon,McDonald's Promos 2022,$0.01,$0.18,$3.45
1,Smeargle - 15/15 - [Holofoil],Pokemon,McDonald's Promos 2022,$0.30,$0.95,$5.00
1,Bewear - 12/15,Pokemon,McDonald's Promos 2022,$0.05,$0.16,$1.99
1,Pangoro - 13/15,Pokemon,McDonald's Promos 2022,$0.09,$0.24,$1.99
1,Candice - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.02,$0.24,$1.12
1,Venonat,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Venomoth,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
1,Sunflora,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.25
1,Foongus,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.74
1,Durant - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.01,$0.14,$1.10
2,Vulpix,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Growlithe,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$3.03
2,Ponyta,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Victini,Pokemon,SWSH12: Silver Tempest,$0.01,$0.12,$1.13
1,Braixen - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.03,$0.17,$1.12
1,Talonflame,Pokemon,SWSH12: Silver Tempest,$0.02,$0.15,$1.19
1,Torracat,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
2,Articuno - [Holofoil],Pokemon,SWSH12: Silver Tempest,$0.07,$0.30,$2.00
1,Wailmer,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
1,Feebas,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$4.00
1,Milotic,Pokemon,SWSH12: Silver Tempest,$0.03,$0.15,$1.13
2,Snorunt,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
1,Snorunt - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.05,$0.13,$2.00
2,Relicanth,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Phione,Pokemon,SWSH12: Silver Tempest,$0.01,$0.11,$1.12
2,Dewpider,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.10
1,Pikachu,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$2.00
1,Chinchou,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$5.00
2,Rotom,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.25
1,Stunfisk,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
1,Drowzee,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.10
1,Jynx,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.99
1,Mismagius,Pokemon,SWSH12: Silver Tempest,$0.01,$0.15,$1.11
1,Ralts,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.10
2,Kirlia,Pokemon,SWSH12: Silver Tempest,$0.14,$0.50,$5.00
1,Meditite,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.10
1,Elgyem,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.25
2,Meowstic,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.10
1,Slurpuff,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$5.04
1,Dedenne,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.25
2,Dreepy,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Drakloak,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
1,Dragapult - [Holofoil],Pokemon,SWSH12: Silver Tempest,$0.01,$0.25,$2.00
1,Phanpy,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.25
1,Baltoy - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.03,$0.15,$1.12
1,Hawlucha,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$4.00
1,Sandygast,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.10
1,Zubat,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.25
1,Murkrow,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
1,Toxicroak,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
1,Sandile,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
3,Toxapex,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.10
1,Metang,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
1,Metang - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.05,$0.15,$1.14
1,Ferroseed,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.10
1,Klink,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$1.10
2,Dratini,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Dragonair,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.10
1,Noibat,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
1,Noivern,Pokemon,SWSH12: Silver Tempest,$0.02,$0.15,$1.19
1,Zygarde - [Reverse Holofoil],Pokemon,SWSH12: Silver Tempest,$0.14,$0.25,$1.27
2,Spinda,Pokemon,SWSH12: Silver Tempest,$0.01,$0.06,$1.10
1,Swablu,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.25
2,Buneary,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
1,Rufflet,Pokemon,SWSH12: Silver Tempest,$0.01,$0.07,$1.10
2,Fletchling,Pokemon,SWSH12: Silver Tempest,$0.01,$0.05,$4.00
1,Earthen Seal Stone - [Holofoil],Pokemon,SWSH12: Silver Tempest,$0.02,$0.25,$5.00
2,Gym Trainer,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
1,Lance,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.95
1,Leafy Camo Poncho,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.10
1,Primordial Altar,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$1.25
2,Professor Laventon,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$5.00
1,Quad Stone,Pokemon,SWSH12: Silver Tempest,$0.01,$0.10,$3.00
1,Unidentified Fossil,Pokemon,SWSH12: Silver Tempest,$0.01,$0.08,$1.10
1,Regenerative Energy,Pokemon,SWSH12: Silver Tempest,$0.01,$0.12,$4.99
1,Parasect - [Holofoil],Pokemon,SWSH11: Lost Origin Trainer Gallery,$0.40,$0.93,$75.00
1,Braixen - [Holofoil],Pokemon,SWSH12: Silver Tempest Trainer Gallery,$0.50,$1.34,$11.00
1,Malamar - [Holofoil],Pokemon,SWSH12: Silver Tempest Trainer Gallery,$0.19,$0.77,$5.00
2,Entei - [Holofoil],Pokemon,Crown Zenith,$0.07,$0.29,$1.25
4,Larvesta,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Tauros,Pokemon,Crown Zenith,$0.01,$0.11,$25.00
2,Friends in Sinnoh (Full Art) - [Holofoil],Pokemon,Crown Zenith,$6.99,$9.99,$25.00
4,Salandit,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
3,Salazzle,Pokemon,Crown Zenith,$0.01,$0.06,$25.00
1,Seel - [Reverse Holofoil],Pokemon,Crown Zenith,$0.09,$0.30,$0.99
2,Galarian Mr. Mime,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
2,Wailmer,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
1,Wailmer - [Reverse Holofoil],Pokemon,Crown Zenith,$0.02,$0.29,$2.00
2,Corphish,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
4,Snorunt,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Luvdisc,Pokemon,Crown Zenith,$0.01,$0.05,"$10,000.00"
1,Luvdisc - [Reverse Holofoil],Pokemon,Crown Zenith,$0.02,$0.23,$1.00
1,Kyogre - [Holofoil],Pokemon,Crown Zenith,$0.25,$1.45,$9.95
1,Snorlax,Pokemon,Crown Zenith,$0.01,$0.15,$1.00
3,Starly,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
3,Bidoof,Pokemon,Crown Zenith,$0.01,$0.21,$1.09
1,Chatot,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
2,Shinx (39),Pokemon,Crown Zenith,$0.01,$0.06,$0.99
3,Shinx (40),Pokemon,Crown Zenith,$0.01,$0.05,$5.00
2,Luxio (41) - [Reverse Holofoil],Pokemon,Crown Zenith,$0.05,$0.29,$2.00
1,Luxio (41),Pokemon,Crown Zenith,$0.01,$0.06,$0.99
1,Luxio (42),Pokemon,Crown Zenith,$0.01,$0.07,$1.45
1,Luxray (43),Pokemon,Crown Zenith,$0.01,$0.14,$11.00
1,Shaymin,Pokemon,Crown Zenith,$0.01,$0.07,$25.00
3,Yungoos,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Yungoos - [Reverse Holofoil],Pokemon,Crown Zenith,$0.05,$0.30,$0.99
1,Gumshoos,Pokemon,Crown Zenith,$0.01,$0.12,$1.95
2,Oranguru,Pokemon,Crown Zenith,$0.01,$0.11,$1.06
1,Emolga,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
2,Eelektrik,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
5,Helioptile,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
4,Wooloo,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Heliolisk,Pokemon,Crown Zenith,$0.01,$0.13,$1.19
1,Dubwool,Pokemon,Crown Zenith,$0.01,$0.12,$1.03
1,Zeraora,Pokemon,Crown Zenith,$0.01,$0.12,$0.99
1,Bede - [Holofoil],Pokemon,Crown Zenith,$0.04,$0.27,$3.01
2,Crushing Hammer,Pokemon,Crown Zenith,$0.01,$0.09,$1.35
2,Digging Duo,Pokemon,Crown Zenith,$0.01,$0.07,$1.00
3,Pincurchin,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
2,Exeggcute,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
3,Energy Retrieval,Pokemon,Crown Zenith,$0.01,$0.10,$11.00
2,Energy Search,Pokemon,Crown Zenith,$0.01,$0.10,$1.07
1,Energy Search - [Reverse Holofoil],Pokemon,Crown Zenith,$0.01,$0.33,$49.00
2,Girafarig,Pokemon,Crown Zenith,$0.01,$0.06,$25.00
1,Energy Switch - [Reverse Holofoil],Pokemon,Crown Zenith,$0.01,$0.20,$9.99
1,Energy Switch,Pokemon,Crown Zenith,$0.01,$0.09,$1.50
3,Lunatone,Pokemon,Crown Zenith,$0.01,$0.06,$1.04
2,Dusclops,Pokemon,Crown Zenith,$0.01,$0.07,$0.99
2,Friends in Hisui,Pokemon,Crown Zenith,$0.01,$0.08,$0.99
2,Friends in Sinnoh,Pokemon,Crown Zenith,$0.01,$0.10,$0.99
4,Lost Vacuum,Pokemon,Crown Zenith,$0.01,$0.10,$1.00
2,Poke Ball,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
1,Poke Ball - [Reverse Holofoil],Pokemon,Crown Zenith,$0.10,$0.25,$1.24
2,Pokemon Catcher,Pokemon,Crown Zenith,$0.01,$0.07,$1.04
1,Graveler,Pokemon,Crown Zenith,$0.01,$0.06,$8.00
1,Potion,Pokemon,Crown Zenith,$0.01,$0.07,$5.00
2,Solrock,Pokemon,Crown Zenith,$0.01,$0.08,$5.00
1,Raihan - [Reverse Holofoil],Pokemon,Crown Zenith,$0.10,$0.51,$2.99
4,Baltoy,Pokemon,Crown Zenith,$0.01,$0.05,$1.00
5,Rare Candy,Pokemon,Crown Zenith,$0.01,$0.10,$1.95
4,Riolu,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
3,Rescue Carrier,Pokemon,Crown Zenith,$0.01,$0.10,$1.00
4,Pancham,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
2,Switch,Pokemon,Crown Zenith,$0.01,$0.10,$5.00
4,Rockruff,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
3,Trekking Shoes,Pokemon,Crown Zenith,$0.01,$0.15,$1.06
1,Trekking Shoes - [Reverse Holofoil],Pokemon,Crown Zenith,$0.10,$0.39,$1.32
3,Ultra Ball,Pokemon,Crown Zenith,$0.01,$0.15,$1.95
1,Lycanroc - [Reverse Holofoil],Pokemon,Crown Zenith,$0.10,$0.39,$2.00
1,Lycanroc,Pokemon,Crown Zenith,$0.01,$0.12,$1.01
3,Koffing,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Absol - [Reverse Holofoil],Pokemon,Crown Zenith,$0.15,$0.44,$9.99
1,Duraludon V - [Holofoil],Pokemon,Crown Zenith,$0.30,$0.99,$5.95
4,Purrloin,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
1,Radiant Eternatus - [Holofoil],Pokemon,Crown Zenith,$0.25,$0.78,$7.87
1,Krokorok,Pokemon,Crown Zenith,$0.01,$0.07,$25.00
4,Skrelp,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Galarian Perrserker - [Reverse Holofoil],Pokemon,Crown Zenith,$0.09,$0.31,$1.00
2,Aron,Pokemon,Crown Zenith,$0.01,$0.07,$1.00
4,Lairon,Pokemon,Crown Zenith,$0.01,$0.07,$5.00
1,Pawniard (91),Pokemon,Crown Zenith,$0.01,$0.05,$0.99
2,Pawniard (92),Pokemon,Crown Zenith,$0.01,$0.05,$5.00
3,Bisharp,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
1,Zamazenta - [Holofoil],Pokemon,Crown Zenith,$0.10,$0.65,$4.49
3,Galarian Meowth,Pokemon,Crown Zenith,$0.01,$0.06,$0.99
1,Meklord Emperor Wisel - [Unlimited],YuGiOh,Star Pack 2013,$0.07,$0.42,$1.16
1,Big Jaws (Starfoil) - [Unlimited],YuGiOh,Star Pack 2013,$0.05,$0.30,$1.98
1,Dark Magician - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.35,$0.65,$19.99
1,Dark Magician (UTR) - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$2.49,$10.24,$97.85
1,Mystical Elf - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.10,$0.28,$1.70
1,Giant Soldier of Stone - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.16,$0.25,$1.70
1,Summoned Skull - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.50,$1.03,$3.00
1,Neo the Magic Swordsman - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.33,$0.59,$1.39
1,Gemini Elf - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.45,$0.74,$1.98
1,Dark Blade - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.18,$0.25,$1.70
1,Kuriboh - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.25,$0.46,$1.70
1,Buster Blader - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.18,$0.49,$1.99
1,4-Starred Ladybug of Doom - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.13,$0.25,$0.98
1,Dark Magician Girl - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.62,$0.96,$1.98
2,Skilled White Magician - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.21,$0.34,$1.75
2,Skilled Dark Magician - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.24,$0.45,$1.75
1,Old Vindictive Magician - [1st Edition],YuGiOh,Starter Deck: Yugi Reloaded,$0.24,$0.48,$1.16
